Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time
ORD377;Marco's Pizza;Fort Worth, TX;4/11/2024 19:00;4/11/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;November;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD378;Domino's;Columbus, OH;5/11/2024 20:00;5/11/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;November;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD379;Papa John's;Charlotte, NC;6/11/2024 18:30;6/11/2024 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;November;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD380;Pizza Hut;Indianapolis, IN;7/11/2024 19:45;7/11/2024 20:25;40;XL;Cheese Burst;5;7,5;High;Hut Points;VERDADERO;FALSO;5,333333333;0,666666667;November;Offline;18;22;VERDADERO;20;3;19;29,94845361
ORD381;Little Caesars;San Francisco, CA;8/11/2024 18:00;8/11/2024 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;November;Online;9,6;20,4;FALSO;6;2;18;28,84422111
ORD382;Marco's Pizza;Charlotte, NC;9/11/2024 20:15;9/11/2024 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;VERDADERO;5;0,444444444;November;Offline;21,6;23,4;VERDADERO;12;3;20;30,28645833
ORD383;Domino's;Detroit, MI;10/11/2024 18:00;10/11/2024 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;VERDADERO;6,666666667;0,666666667;November;Online;7,2;12,8;FALSO;4;1;18;30,25943396
ORD384;Papa John's;El Paso, TX;11/11/2024 19:15;11/11/2024 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;FALSO;5;0,666666667;November;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD385;Pizza Hut;Memphis, TN;12/11/2024 20:30;12/11/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;FALSO;5;0,625;November;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD386;Little Caesars;Baltimore, MD;13/11/2024 18:45;13/11/2024 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;November;Offline;6;14;FALSO;1;1;18;28,84422111
ORD387;Marco's Pizza;Boston, MA;14/11/2024 19:00;14/11/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;November;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD388;Domino's;New York, NY;15/11/2024 18:00;15/11/2024 18:20;20;Medium;Veg;2;3;Low;Domino's Cash;VERDADERO;FALSO;6,666666667;0,666666667;November;Offline;7,2;12,8;FALSO;4;1;18;30,25943396
ORD389;Domino's;Miami, FL;16/11/2024 20:00;16/11/2024 20:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;VERDADERO;6,666666667;0,666666667;November;Online;7,2;12,8;FALSO;4;1;20;30,25943396
ORD390;Papa John's;Chicago, IL;17/11/2024 19:15;17/11/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;VERDADERO;5;0,666666667;November;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD391;Pizza Hut;Los Angeles, CA;18/11/2024 20:30;18/11/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;FALSO;5;0,625;November;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD392;Little Caesars;Houston, TX;19/11/2024 18:45;19/11/2024 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;November;Offline;6;14;FALSO;1;1;18;28,84422111
ORD393;Marco's Pizza;Phoenix, AZ;20/11/2024 19:00;20/11/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;November;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD394;Domino's;Miami, FL;21/11/2024 20:00;21/11/2024 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;November;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD395;Papa John's;Denver, CO;22/11/2024 18:30;22/11/2024 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;November;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD396;Pizza Hut;Boston, MA;23/11/2024 19:45;23/11/2024 20:25;40;XL;Stuffed Crust;5;7,5;High;Hut Points;VERDADERO;VERDADERO;5,333333333;0,666666667;November;Offline;18;22;VERDADERO;20;3;19;29,94845361
ORD397;Little Caesars;Dallas, TX;24/11/2024 18:00;24/11/2024 18:30;30;Medium;Non-Veg;3;4;Medium;Card;VERDADERO;VERDADERO;7,5;0,75;November;Online;9,6;20,4;FALSO;6;2;18;28,84422111
ORD398;Marco's Pizza;Seattle, WA;25/11/2024 20:15;25/11/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;FALSO;5;0,444444444;November;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833
ORD399;Domino's;San Jose, CA;26/11/2024 18:00;26/11/2024 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;November;Online;7,2;12,8;FALSO;4;1;18;30,25943396
ORD400;Papa John's;Austin, TX;27/11/2024 19:15;27/11/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;November;Offline;14,4;15,6;FALSO;12;2;19;28,18627451
ORD401;Pizza Hut;San Diego, CA;28/11/2024 20:30;28/11/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;FALSO;5;0,625;November;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD402;Little Caesars;Jacksonville, FL;29/11/2024 18:45;29/11/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;November;Online;6;14;FALSO;1;1;18;28,84422111
ORD403;Marco's Pizza;Fort Worth, TX;30/11/2024 19:00;30/11/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;VERDADERO;5;0,4;November;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD404;Domino's;Columbus, OH;1/12/2024 20:00;1/12/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;VERDADERO;6,363636364;0,545454545;December;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD405;Papa John's;Charlotte, NC;2/12/2024 18:30;2/12/2024 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;December;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD406;Pizza Hut;Indianapolis, IN;3/12/2024 19:45;3/12/2024 20:25;40;XL;Stuffed Crust;5;7,5;High;Hut Points;VERDADERO;FALSO;5,333333333;0,666666667;December;Offline;18;22;VERDADERO;20;3;19;29,94845361
ORD407;Little Caesars;San Francisco, CA;4/12/2024 18:00;4/12/2024 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;December;Online;9,6;20,4;FALSO;6;2;18;28,84422111
ORD408;Marco's Pizza;Charlotte, NC;5/12/2024 20:15;5/12/2024 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;FALSO;5;0,444444444;December;Offline;21,6;23,4;VERDADERO;12;3;20;30,28645833
ORD409;Domino's;Detroit, MI;6/12/2024 18:00;6/12/2024 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;December;Online;7,2;12,8;FALSO;4;1;18;30,25943396
ORD410;Papa John's;El Paso, TX;7/12/2024 19:15;7/12/2024 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;VERDADERO;5;0,666666667;December;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD411;Pizza Hut;Memphis, TN;8/12/2024 20:30;8/12/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;VERDADERO;5;0,625;December;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD412;Little Caesars;Baltimore, MD;9/12/2024 18:45;9/12/2024 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;December;Offline;6;14;FALSO;1;1;18;28,84422111
ORD413;Marco's Pizza;Boston, MA;10/12/2024 19:00;10/12/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;December;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD414;Domino's;New York, NY;11/12/2024 18:00;11/12/2024 18:20;20;Medium;Veg;2;3;Low;Domino's Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;7,2;12,8;FALSO;4;1;18;30,25943396
ORD415;Domino's;Miami, FL;12/12/2024 20:00;12/12/2024 20:20;20;Medium;Thin Crust;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;December;Online;7,2;12,8;FALSO;4;1;20;30,25943396
ORD416;Papa John's;Chicago, IL;13/12/2024 19:15;13/12/2024 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;December;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD417;Pizza Hut;Los Angeles, CA;14/12/2024 20:30;14/12/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;VERDADERO;5;0,625;December;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD418;Little Caesars;Houston, TX;15/12/2024 18:45;15/12/2024 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;December;Offline;6;14;FALSO;1;1;18;28,84422111
ORD419;Marco's Pizza;Phoenix, AZ;16/12/2024 19:00;16/12/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;December;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD420;Domino's;Miami, FL;17/12/2024 20:00;17/12/2024 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;December;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD421;Papa John's;Denver, CO;18/12/2024 18:30;18/12/2024 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;December;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD422;Pizza Hut;Boston, MA;19/12/2024 19:45;19/12/2024 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;December;Online;18;22;VERDADERO;20;3;19;29,94845361
ORD423;Little Caesars;Dallas, TX;20/12/2024 18:00;20/12/2024 18:30;30;Medium;Non-Veg;3;4;Medium;Card;VERDADERO;FALSO;7,5;0,75;December;Online;9,6;20,4;FALSO;6;2;18;28,84422111
ORD424;Marco's Pizza;Seattle, WA;21/12/2024 20:15;21/12/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;VERDADERO;5;0,444444444;December;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833
ORD425;Domino's;Miami, FL;12/12/2024 20:00;12/12/2024 20:20;20;Medium;Thin Crust;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;December;Online;7,2;12,8;FALSO;4;1;20;30,25943396
ORD426;Papa John's;Chicago, IL;13/12/2024 19:15;13/12/2024 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;December;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD427;Pizza Hut;Los Angeles, CA;14/12/2024 20:30;14/12/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;VERDADERO;5;0,625;December;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD428;Little Caesars;Houston, TX;15/12/2024 18:45;15/12/2024 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;December;Offline;6;14;FALSO;1;1;18;28,84422111
ORD429;Marco's Pizza;Phoenix, AZ;16/12/2024 19:00;16/12/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;December;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD430;Domino's;Miami, FL;17/12/2024 20:00;17/12/2024 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;December;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD431;Papa John's;Denver, CO;18/12/2024 18:30;18/12/2024 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;December;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD432;Pizza Hut;Boston, MA;19/12/2024 19:45;19/12/2024 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;December;Online;18;22;VERDADERO;20;3;19;29,94845361
ORD433;Little Caesars;Dallas, TX;20/12/2024 18:00;20/12/2024 18:30;30;Medium;Non-Veg;3;4;Medium;Card;VERDADERO;FALSO;7,5;0,75;December;Online;9,6;20,4;FALSO;6;2;18;28,84422111
ORD434;Marco's Pizza;Seattle, WA;21/12/2024 20:15;21/12/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;VERDADERO;5;0,444444444;December;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833
ORD435;Domino's;San Jose, CA;22/12/2024 18:00;22/12/2024 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;VERDADERO;6,666666667;0,666666667;December;Online;7,2;12,8;FALSO;4;1;18;30,25943396
ORD436;Papa John's;Austin, TX;23/12/2024 19:15;23/12/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;December;Offline;14,4;15,6;FALSO;12;2;19;28,18627451
ORD437;Pizza Hut;San Diego, CA;24/12/2024 20:30;24/12/2024 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;December;Online;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD438;Little Caesars;Jacksonville, FL;25/12/2024 18:45;25/12/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;December;Online;6;14;FALSO;1;1;18;28,84422111
ORD439;Marco's Pizza;Fort Worth, TX;26/12/2024 19:00;26/12/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;December;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD440;Domino's;Columbus, OH;27/12/2024 20:00;27/12/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;December;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD441;Papa John's;Charlotte, NC;28/12/2024 18:30;28/12/2024 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;VERDADERO;10;1;December;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD442;Pizza Hut;Indianapolis, IN;29/12/2024 19:45;29/12/2024 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;VERDADERO;5,333333333;0,666666667;December;Online;18;22;VERDADERO;20;3;19;29,94845361
ORD443;Little Caesars;San Francisco, CA;30/12/2024 18:00;30/12/2024 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;December;Online;9,6;20,4;FALSO;6;2;18;28,84422111
ORD444;Marco's Pizza;Charlotte, NC;31/12/2024 20:15;31/12/2024 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;FALSO;5;0,444444444;December;Offline;21,6;23,4;VERDADERO;12;3;20;30,28645833
ORD445;Domino's;Detroit, MI;1/1/2025 18:00;1/1/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;January;Online;7,2;12,8;FALSO;4;1;18;30,25943396
ORD446;Papa John's;El Paso, TX;2/1/2025 19:15;2/1/2025 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;FALSO;5;0,666666667;January;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD447;Pizza Hut;Memphis, TN;3/1/2025 20:30;3/1/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD448;Little Caesars;Baltimore, MD;4/1/2025 18:45;4/1/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;January;Offline;6;14;FALSO;1;1;18;28,84422111
ORD449;Marco's Pizza;Boston, MA;5/1/2025 19:00;5/1/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;VERDADERO;5;0,4;January;Online;24;26;VERDADERO;12;3;19;30,28645833
ORD450;Domino's;New York, NY;6/1/2025 18:00;6/1/2025 18:20;20;Medium;Veg;2;3;Low;Domino's Cash;VERDADERO;FALSO;6,666666667;0,666666667;January;Offline;7,2;12,8;FALSO;4;1;18;30,25943396
ORD451;Papa John's;Chicago, IL;7/1/2025 19:15;7/1/2025 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;January;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD452;Pizza Hut;Los Angeles, CA;8/1/2025 20:30;8/1/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;29,94845361
ORD453;Little Caesars;Houston, TX;9/1/2025 18:00;9/1/2025 18:30;30;Medium;Thai Chicken;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;January;Online;12;18;FALSO;6;2;18;28,84422111
ORD454;Marco's Pizza;Atlanta, GA;10/1/2025 19:15;10/1/2025 19:50;35;Large;Sicilian;4;6,5;High;UPI;VERDADERO;FALSO;5,384615385;0,615384615;January;Online;15,6;19,4;VERDADERO;12;3;19;30,28645833
ORD455;Domino's;Orlando, FL;11/1/2025 20:30;11/1/2025 21:10;40;XL;Cheese Burst;5;8;High;Wallet;VERDADERO;VERDADERO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;30,25943396
ORD456;Papa John's;Austin, TX;12/1/2025 18:45;12/1/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;January;Offline;6;14;FALSO;1;1;18;28,18627451
ORD457;Pizza Hut;Seattle, WA;13/1/2025 19:00;13/1/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;January;Online;24;26;VERDADERO;12;3;19;29,94845361
ORD458;Domino's;Miami, FL;14/1/2025 20:00;14/1/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Domino's Cash;VERDADERO;FALSO;6,363636364;0,545454545;January;Offline;13,2;21,8;VERDADERO;6;2;20;30,25943396
ORD459;Papa John's;Denver, CO;15/1/2025 18:30;15/1/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;January;Online;4,8;15,2;FALSO;2;1;18;28,18627451
ORD460;Pizza Hut;Boston, MA;16/1/2025 19:45;16/1/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;January;Online;18;22;VERDADERO;20;3;19;29,94845361
ORD461;Domino's;New York, NY;17/1/2025 18:00;17/1/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;January;Online;7,2;12,8;FALSO;4;1;18;30,25943396
ORD462;Papa John's;Chicago, IL;18/1/2025 19:15;18/1/2025 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;VERDADERO;5;0,666666667;January;Online;14,4;15,6;FALSO;12;2;19;28,18627451
ORD463;Little Caesars;Los Angeles, CA;19/1/2025 20:30;19/1/2025 21:10;40;XL;Cheese Burst;5;8;High;Wallet;VERDADERO;VERDADERO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111
ORD464;Marco's Pizza;Houston, TX;20/1/2025 18:45;20/1/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;January;Offline;6;14;FALSO;1;1;18;30,28645833
ORD465;Domino's;Phoenix, AZ;21/1/2025 19:00;21/1/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;January;Online;24;26;VERDADERO;12;3;19;30,25943396
ORD466;Papa John's;Philadelphia, PA;22/1/2025 20:00;22/1/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;January;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451
ORD467;Pizza Hut;San Antonio, TX;23/1/2025 18:30;23/1/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;January;Online;4,8;15,2;FALSO;2;1;18;29,94845361
ORD468;Little Caesars;San Diego, CA;24/1/2025 19:45;24/1/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;January;Online;18;22;VERDADERO;20;3;19;28,84422111
ORD469;Marco's Pizza;Dallas, TX;25/1/2025 18:00;25/1/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;VERDADERO;7,5;0,75;January;Online;9,6;20,4;FALSO;6;2;18;30,28645833
ORD470;Domino's;San Jose, CA;26/1/2025 20:15;26/1/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;VERDADERO;5;0,444444444;January;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396
ORD471;Papa John's;Austin, TX;27/1/2025 18:00;27/1/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;January;Online;7,2;12,8;FALSO;4;1;18;28,18627451
ORD472;Pizza Hut;Jacksonville, FL;28/1/2025 19:15;28/1/2025 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;FALSO;5;0,666666667;January;Online;14,4;15,6;FALSO;12;2;19;29,94845361
ORD473;Little Caesars;Fort Worth, TX;29/1/2025 20:30;29/1/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111
ORD474;Marco's Pizza;Columbus, OH;30/1/2025 18:45;30/1/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;January;Offline;6;14;FALSO;1;1;18;30,28645833
ORD475;Domino's;Charlotte, NC;31/1/2025 19:00;31/1/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;January;Online;24;26;VERDADERO;12;3;19;30,25943396
ORD476;Papa John's;San Francisco, CA;1/2/2025 20:00;1/2/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;VERDADERO;6,363636364;0,545454545;February;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451
ORD477;Pizza Hut;Indianapolis, IN;2/2/2025 18:30;2/2/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;VERDADERO;10;1;February;Online;4,8;15,2;FALSO;2;1;18;29,94845361
ORD478;Little Caesars;Seattle, WA;3/2/2025 19:45;3/2/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;February;Online;18;22;VERDADERO;20;3;19;28,84422111
ORD479;Marco's Pizza;Denver, CO;4/2/2025 18:00;4/2/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;February;Online;9,6;20,4;FALSO;6;2;18;30,28645833
ORD480;Domino's;Washington, DC;5/2/2025 20:15;5/2/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;FALSO;5;0,444444444;February;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396
ORD481;Papa John's;Boston, MA;6/2/2025 18:00;6/2/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;February;Online;7,2;12,8;FALSO;4;1;18;28,18627451
ORD482;Pizza Hut;Nashville, TN;7/2/2025 19:15;7/2/2025 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;FALSO;5;0,666666667;February;Online;14,4;15,6;FALSO;12;2;19;29,94845361
ORD483;Little Caesars;Baltimore, MD;8/2/2025 20:30;8/2/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;VERDADERO;5;0,625;February;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111
ORD484;Marco's Pizza;Louisville, KY;9/2/2025 18:45;9/2/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;February;Offline;6;14;FALSO;1;1;18;30,28645833
ORD485;Domino's;Milwaukee, WI;10/2/2025 19:00;10/2/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;February;Online;24;26;VERDADERO;12;3;19;30,25943396
ORD486;Papa John's;Albuquerque, NM;11/2/2025 20:00;11/2/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;February;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451
ORD487;Pizza Hut;Tucson, AZ;12/2/2025 18:30;12/2/2025 18:50;20;Small;Vegan;2;2;Low;Wallet;VERDADERO;FALSO;10;1;February;Online;4,8;15,2;FALSO;2;1;18;29,94845361
ORD488;Little Caesars;Fresno, CA;13/2/2025 19:45;13/2/2025 20:25;40;XL;Cheese Burst;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;February;Online;18;22;VERDADERO;20;3;19;28,84422111
ORD489;Marco's Pizza;Sacramento, CA;14/2/2025 18:00;14/2/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;February;Online;7,2;12,8;FALSO;4;1;18;30,28645833
ORD490;Domino's;Kansas City, MO;15/2/2025 19:15;15/2/2025 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;VERDADERO;5;0,666666667;February;Online;14,4;15,6;FALSO;12;2;19;30,25943396
ORD491;Papa John's;Long Beach, CA;16/2/2025 20:30;16/2/2025 21:10;40;XL;Cheese Burst;5;8;High;Wallet;VERDADERO;VERDADERO;5;0,625;February;Online;19,2;20,8;VERDADERO;20;3;20;28,18627451
ORD492;Pizza Hut;Mesa, AZ;17/2/2025 18:45;17/2/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;February;Offline;6;14;FALSO;1;1;18;29,94845361
ORD493;Domino's;Atlanta, GA;18/2/2025 19:00;18/2/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;February;Online;24;26;VERDADERO;12;3;19;30,25943396
ORD494;Papa John's;Omaha, NE;19/2/2025 20:00;19/2/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;February;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451
ORD495;Pizza Hut;Raleigh, NC;20/2/2025 18:30;20/2/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;February;Online;4,8;15,2;FALSO;2;1;18;29,94845361
